title,authors,year,publicationDate,link,abstract,river,keywords,source,scraped_at
A Data Fusion Approach to Enhance Satellite Precipitation Product Using Ground-Based Radar,"Dario Cappelli, I. Petracca, Fabio Del Frate, M. Tzouvaras",2025,2025-08-03,https://www.semanticscholar.org/paper/04ef948ad0bc62c791c966b3dcbb1c28747251cd,"Due to the increasing occurrence of extreme events on a global scale, nowcasting precipitation data has become crucial for hydrological studies and water management. However, near-real-time datasets often suffer from gaps or inaccuracies. Combining data from satellite and radar sources can improve the quality and completeness of accumulated precipitation records. This study aims to develop an innovative method for monitoring hourly accumulated rain by combining precipitation data from two distinct sources: the H40 product from the The European Organisation for the Exploitation of Meteorological Satellites (EUMETSAT) Satellite Application Facility on Support to Operational Hydrology and Water Management (HSAF) and the Surface Rainfall Intensity (SRI) dataset obtained from radar measurements by the Agenzia regionale per la protezione ambientale (ARPA) and the Italian Dipartimento di Protezione Civile (DPC). The validated results proved that this method allowed the implementation of a more comprehensive and reliable accumulated precipitation product, starting from instantaneous rain rates (rr) in Near Real-Time (NRT).",,"nowcasting precipitation data, water management",Semantic Scholar,2025-12-16T18:59:20.421902
Optimizing agroforestry systems through traditional ecological knowledge: a sustainable model for tree species selection in semi-arid lowland region,"Muhammad Waheed, Fahim Arshad, Kaniz Fatima, Asma Jabeen, Abeer Al-Andal, Abdullayev Abdulla Fayzulla Ugli, Baxtigul Nurullayeva, Oygul Khujaniyozova",2025,2025-08-01,https://www.semanticscholar.org/paper/d9e95f73df228839a81759bd356821d444c482f3,,,,Semantic Scholar,2025-12-16T18:56:31.064947
Mapping Drought Incidents in the Mediterranean Region with Remote Sensing: A Step Toward Climate Adaptation,"Aikaterini Stamou, A. Bakousi, Anna Dosiou, Z. Tsifodimou, E. Karachaliou, I. Tavantzis, E. Stylianidis",2025,2025-07-30,https://www.semanticscholar.org/paper/03f7cc8188cc550536aa1c29248a4017df58f932,"The Mediterranean region, identified by scientists as a ‘climate hot spot’, is experiencing warmer and drier conditions, along with an increase in the intensity and frequency of extreme weather events. One such extreme phenomena is droughts. The recent wildfires in this region are a concerning consequence of this phenomenon, causing severe environmental damage and transforming natural landscapes. However, droughts involve a two-way interaction: On the one hand, climate change and various human activities, such as urbanization and deforestation, influence the development and severity of droughts. On the other hand, droughts have a significant impact on various sectors, including ecology, agriculture, and the local economy. This study investigates drought dynamics in four Mediterranean countries, Greece, France, Italy, and Spain, each of which has experienced severe wildfire events in recent years. Using satellite-based Earth observation data, we monitored drought conditions across these regions over a five-year period that includes the dates of major wildfires. To support this analysis, we derived and assessed key indices: the Normalized Difference Vegetation Index (NDVI), Normalized Difference Water Index (NDWI), and Normalized Difference Drought Index (NDDI). High-resolution satellite imagery processed within the Google Earth Engine (GEE) platform enabled the spatial and temporal analysis of these indicators. Our findings reveal that, in all four study areas, peak drought conditions, as reflected in elevated NDDI values, were observed in the months leading up to wildfire outbreaks. This pattern underscores the potential of satellite-derived indices for identifying regional drought patterns and providing early signals of heightened fire risk. The application of GEE offered significant advantages, as it allows efficient handling of long-term and large-scale datasets and facilitates comprehensive spatial analysis. Our methodological framework contributes to a deeper understanding of regional drought variability and its links to extreme events; thus, it could be a valuable tool for supporting the development of adaptive management strategies. Ultimately, such approaches are vital for enhancing resilience, guiding water resource planning, and implementing early warning systems in fire-prone Mediterranean landscapes.",,climate hot spot’,Semantic Scholar,2025-12-16T18:45:03.641151
Monographs on invasive plants in Europe: Ageratina adenophora (Spreng.) R.M. King & H. Rob,"G. Fried, Arunava Datta, G. Brundu, Daniel Chapman, S. Follak, Daniele Frohlich, D. M. Richardson, J. van Valkenburg, R. Tanner",2025,2025-07-28,https://www.semanticscholar.org/paper/88334a7dd31a4f2acc1eeb37cc17725c885353b6,"Abstract Ageratina adenophora (Spreng.) R.M. King & H. Rob. (Crofton weed) is a triploid, apomictic perennial herb or sub-shrub native to Mexico that is highly invasive in many parts of the world. This species thrives in diverse habitats, from wet forest margins to dry slopes and disturbed urban areas. Initially introduced globally as an ornamental plant, it has now naturalized across many continents, including Europe, Asia, Africa, Oceania, and the Americas, often displacing native flora and altering ecosystems. Its introduction to Europe dates back to the 19th century, with naturalization first recorded on the French Riviera. Ageratina adenophora is now established in several southern European countries (Portugal, Spain, France, Italy, Croatia, Greece) and across the Macaronesian islands. It spreads via wind- and water-dispersed seeds and can also propagate vegetatively, particularly along riparian systems and disturbed sites. Despite its prolific reproduction and adaptability, its expansion in Europe has so far remained moderate, possibly due to climatic limitations and unsuitable habitats. Ecologically, A. adenophora exhibits remarkable phenotypic plasticity and physiological adaptations that enable it to survive a range of abiotic stresses including cold, drought, and variable light levels. The species benefits from mutualisms with soil microbes and displays enhanced nitrogen-use efficiency in introduced ranges. Although initially valued for ornamental and medicinal purposes, A. adenophora is now widely recognized as a harmful invader. It invades both natural and semi-natural habitats and has demonstrated a capacity to alter soil chemistry, suppress native vegetation through competition and allelopathy, and host diverse pathogens and endophytes. Ageratina adenophora negatively impacts biodiversity, ecosystem functioning, and agriculture by forming dense, monospecific stands and disrupting native communities. Its presence in biodiversity hotspots and protected areas—such as Himalaya, South Africa, and the Canary Islands—poses significant conservation challenges. Control efforts, including the use of biological agents such as Procecidochares utilis Stone 1947, have yielded mixed results. The most effective method for small areas is to physically remove A. adenophora before it sets seed. This can be done by hand-pulling or cutting. Given the continued spread and resilience of this species there is an urgent need for coordinated management strategies and increased awareness, especially in the face of climate change which may further facilitate its expansion in Europe and beyond.",,,Semantic Scholar,2025-12-16T18:52:54.423690
"Manufacturing, assembly, integration, and test of filter assemblies for the LSTM instrument","M. Mohaupt, Christian Scheffler, Falk Kemper, Gerd Harnisch, Florian Müller, Thomas Bolz, Marc Hauptmann, Max Hennig, A. Rahm, B. Badoil, Arnaud Chiri, Emilie Steck",2025,2025-07-28,https://www.semanticscholar.org/paper/3a7837da13212041f46cf34c505e664a9e85c32e,"The Copernicus Land Surface Temperature Monitoring (LSTM) mission carries a high spatial-temporal resolution thermal infrared sensor to provide observations of land-surface temperature. The mission responds to priority requirements of the agricultural user community for improving sustainable agricultural productivity at field-scale in a world of increasing water scarcity and variability. Land-surface temperature measurements and derived evapotranspiration are key variables to understand and respond to climate variability, manage water resources for agricultural production, predict droughts. It also addresses to land degradation, natural hazards such as fires and volcanoes, coastal and inland water management as well as urban heat island issues [1]. The LSTM instrument design consist of a Thermal Infrared (TIR) detector and a Short Wave Infrared (SWIR) – Visible Near Infrared (VNIR) detector. The incoming beam is split into the three channels by two dichroic beam splitter. Each detector is equipped with a filter assembly for spectral band selection. The mechanical design of the SWIR detector plane filter assemblies (DPF-SWIR) was developed by Fraunhofer IOF. A finite elements analysis shows that the design meets all the required mechanical and thermal loads [5]. To prove theoretical analysis, a mechanical model (MM) has been manufactured. The DPF-SWIR MM was designed to be mechanical flight representative. In consequence, optical coatings on the filter stripes and black coatings on the mechanical parts were absent. The assembled mechanical model was characterized by means of mechanical and optical methods. The single filter stripes position and wave front error were key characterization results. The environmental tests of thermal vacuum cycling, sine- and random vibration, and shock caused neither a deviation of these properties nor damage to the assembly. These qualification results were used for TRL 6 acceptance of the developed design, manufacturing, and integration processes.",,,Semantic Scholar,2025-12-16T19:11:49.992737
Growing Processing Tomatoes in the Po Valley Is More Sustainable Under Regulated Deficit Irrigation,"Andrea Burato, Pasquale Campi, Alfonso Pentangelo, Mario Parisi",2025,2025-07-25,https://www.semanticscholar.org/paper/09b12a6c0818bc83dcfa8480800969838d5688f8,"The Po valley (northern Italy) is the leading European region for processing tomato (Solanum lycopersicum L.) production. Although historically characterized by abundant water availability, this area is now increasingly affected by drought risk. This study presents a two-year evaluation of regulated deficit irrigation (RDI) on processing tomatoes in northern Italy. In 2019 (Parma) and 2022 (Piacenza), full irrigation (IRR, restoring 100% crop evapotranspiration) and RDI (100% IRR until the color-breaking stage, followed by 50% IRR) strategies were compared within a completely randomized block design. Overall, RDI resulted in a 25% reduction in water use without compromising yield, which was maintained through unchanged plant fertility and fruit size compared to IRR. Remote sensing data from PlanetScope imagery confirmed the absence of water stress in RDI-treated plants. Furthermore, increased soluble solids and dry matter contents under RDI suggest a physiological adaptation of processing tomatoes to late-season water deficit. Remarkably, environmental and economic sustainability indicators—namely water productivity and yield quality—were enhanced under RDI management. This study validates a simple, sustainable, and readily applicable irrigation approach for tomato cultivation in the Po valley. Future research should refine this method by investigating plant physiological responses to optimize water use in this key agricultural region.",,,Semantic Scholar,2025-12-16T18:45:37.810862
Growth and Water-Use Efficiency of European Beech and Turkey Oak at Low-Elevation Site,"Negar Rezaie, Ettore D’Andrea, Marco Ciolfi, Enrico Brugnoli, S. Portarena",2025,2025-07-23,https://www.semanticscholar.org/paper/b08ffdb8f5ff3f18dea22d5b485c090aad2d21b8,"In Italy, beech and Turkey oak are among the most widespread tree species, thriving across various climatic zones. However, rising temperatures and prolonged droughts significantly affect their physiological performance and growth dynamics. To assess their long-term responses to climate change, mature beech and Turkey oak trees were studied in Central Italy at an elevation of 450 m. Using dendrochronological and stable isotope analyses (1981–2020), their growth patterns and physiological adaptations were evaluated. Beech exhibited a higher growth rate, with a basal area increment (BAI) of 17.1 ± 1.1 cm2 year−1, compared to Turkey oak, showing a BAI of 12.7 ± 0.96 cm2 year−1. Both species actively responded to increasing atmospheric CO2 levels. Additionally, spring and the previous summer’s climatic conditions played a key role in growth, while summer temperature and precipitation influenced carbon discrimination. For beech, correlations between BAI and iWUE (intrinsic water efficiency, defined as the ratio between photosynthesis and stomatal conductance) were initially weak and not statistically significant. However, the correlation became significant, strengthening steadily into the early 2000s, likely related to thinning of the beech trees. For Turkey oak, the correlation was already significant and strong from the beginning of the analysis period (1981), persisting until the late 1990s. Our findings suggest that both species actively adjust their iWUE in response to an increasing atmospheric CO2 concentration. However, while Turkey oak’s iWUE and BAI relationship remains unaffected by the likely thinning, beech benefits from reduced competition for light, nutrients, and water. Despite climate change’s impact on marginal populations, microclimatic conditions allow beech to outperform Turkey oak, a species typically better suited to drier climates.",,,Semantic Scholar,2025-12-16T18:56:31.064849
Thirst for Change in Water Governance: Overcoming Challenges for Drought Resilience in Southern Europe,Elenora Santos,2025,2025-07-22,https://www.semanticscholar.org/paper/78cb9137b0930bb7c2964547cefd6746fa3a70bd,"This article investigates the institutional and informational foundations of water governance in Southern Europe amid escalating climate stress. Focusing on Portugal, Spain, Italy, and Greece, it develops a multi-level analytical framework to explore how information asymmetries and governance fragmentation undermine coordinated responses to water scarcity. Integrating theories of information economics, polycentric governance, and critical institutionalism, this study applies a stylized economic model and comparative institutional analysis to assess how agents—such as farmers, utilities, regulators, and civil society—respond to varying incentives, data access, and coordination structures. Using secondary data, normalized indicators, and scenario-based simulations, the model identifies three key structural parameters—institutional friction (θi), information cost (βi), and incentive strength (αi)—as levers for governance reform. The simulations are stylized and not empirically calibrated, serving as heuristic tools rather than predictive forecasts. The results show that isolated interventions yield limited improvements, while combined reforms significantly enhance both equity and effectiveness. Climate stress simulations further reveal stark differences in institutional resilience, with Greece and Italy showing systemic fragility and Portugal emerging as comparatively robust. This study contributes a flexible, policy-relevant tool for diagnosing governance capacity and informing reform strategies while also underscoring the need for integrated, equity-oriented approaches to adaptive water governance.",,amid escalating climate,Semantic Scholar,2025-12-16T18:45:03.641155
Contrasting needle physiological strategies to soil nutrient scarcity in radiata pine plantations,"Lorena Ruiz de Larrinaga, Francisco San Miguel-Oti, Ander Monasterio, U. Artetxe, Sergi Munné‐Bosch, Tania Mesa, Céline Moreaux, Unai Ortega-Barrueta, Unai Sertutxa, L. Peña, Ibone Ametzaga-Arregi, J. Yuste, Raquel Esteban",2025,2025-07-19,https://www.semanticscholar.org/paper/5818fa6405864f61ce65cadc8c38cff6ec5e9e17,,,,Semantic Scholar,2025-12-16T18:52:53.197378
Unlocking Drought Tolerance in Quinoa Varieties: Insights from Biochar-Amended Soil on Root and Stomatal Adaptations,"M. Z. Akram, Fulai Liu, A. Rivelli, A. Libutti, Christian Andreasen",2025,2025-07-18,https://www.semanticscholar.org/paper/e8e1f69d899b1d72a8021bec8cc98a183d4e7ecf,,,,Semantic Scholar,2025-12-16T18:49:16.748779
A data-driven approach to forest health assessment through multivariate analysis and machine learning techniques,"Raja Waqar Ahmad Khan, Hamayun Shaheen, Muhammad Ejaz Ul Islam Dar, Tariq Habib, Muhammad Manzoor, Syed Waseem Gillani, Abeer Al-Andal, John Oluwafemi Ayoola, Muhammad Waheed",2025,2025-07-15,https://www.semanticscholar.org/paper/d0a94ab9dffb40e578ca8c0d27e7617015c0a861,"Himalayan forests are fragile, rich in biodiversity, and face increasing threats from anthropogenic pressures and climate change. Assessing their health is critical for sustainable forest management. This study integrated ecological indicators (tree density, size, regeneration, deforestation, slope, grazing, and erosion) with machine learning (ML) to classify forest health and identify key drivers across 37 Western Himalayan sites. Principal component analysis (PCA) reduced data dimensionality, highlighting major ecological gradients. K-means clustering was used to group forests into three distinct classes based on ecological characteristics, due to its efficiency in identifying natural patterns within multivariate data. ML models, including Decision Tree (DT), Random Forest (RF), and Support Vector Machine (SVM) were trained and validated using an 80:20 train-test split and 5-fold cross-validation. PCA revealed that elevation, disturbance, and regeneration explained 74.3% variance. Forest health varied across sites, with 10 categorized as healthy, 19 as moderate, and 8 as unhealthy. Forest regeneration was highly skewed (2.67) and leptokurtic (9.8), with few sites showing high seedling abundance, while deforestation (mean = 294 stumps ha−1) indicated uneven human impact. Among ML models, RF showed the best performance with a mean accuracy of 0.83, Kappa 0.87, and balanced accuracy 0.88. SVM followed with 0.75 accuracy, Kappa 0.70, and balanced accuracy 0.81. DT performed lowest with 0.66 accuracy and Kappa 0.45. Cross-validation confirmed RF’s highest mean accuracy (90.3%), followed by SVM (88.1%) and DT (65.1%). RF-based feature importance analysis showed tree DBH, height, regeneration rate, soil erosion, and tree density as key ecological drivers of forest health. This study highlights ML-driven classification as a precise, scalable, and objective tool for large-scale forest health assessments. Conservation efforts should prioritize degraded forests through afforestation, slope stabilization, controlled grazing, erosion management, and continuous ecosystem monitoring. Future studies should integrate high-resolution remote sensing (e.g., Landsat, Sentinel-2) and climate datasets (e.g., temperature, precipitation, and drought indices) to enhance predictive capabilities and support long-term forest management planning. The findings underscore the value of data-driven approaches, establishing machine learning as an effective tool to enhance forest monitoring and support evidence-based forest conservation and management in the Himalayas.",,,Semantic Scholar,2025-12-16T18:56:31.064900
Comparison of Smart Readiness Indicator and Energy Performance Certificate: Multi-Scenario Analysis for Improving the Energy Efficiency of Residential Buildings,"Alessandra Gugliandolo, Luca La Notte, Alessandro Lorenzo Palma, Biagio Di Pietra, G. Ficco, E. Caracci, Laura Canale, Emilio Monno",2025,2025-07-15,https://www.semanticscholar.org/paper/67ae4d96c43c2b837a48fb439cf50a53e9059dce,"This study investigates the relationship between the Smart Readiness Indicator (SRI) and the Energy Performance Certificate (EPC or APE) in the Italian residential building sector. A combination of semi-stationary and dynamic energy simulations was applied to a representative sample of residential buildings across diverse climate zones. The analysis spans three energy efficiency scenarios: baseline, conventional energy improvements, and smart-enabled upgrades. Results indicate a positive correlation between increased SRI scores and reduced non-renewable global energy performance index (EPgl, n-ren), especially in advanced scenarios involving smart technologies. Dynamic simulations proved particularly effective in reflecting the complex interactions between building systems and environmental conditions. These findings affirm the SRI's role as a complementary tool to EPC, capable of capturing the energysaving potential of smart technologies. The study also proposes a dynamic methodology for SRI evaluation with potential applications in digital energy monitoring platforms.",,,Semantic Scholar,2025-12-16T18:59:20.421895
Conservation of a threatened marginal population of Cistus albidus of Lake Garda (Italy),"B. Bertolasi, Luisa Zago, L. Gui, Giorgio Binelli, Michele Brunetti, F. Ugolini, M. C. Calzolari, G. Renella, L. Giagnoni, R. Pastorelli, F. Buldrini, Giovanna Pezzi",2025,2025-07-14,https://www.semanticscholar.org/paper/0d817bdce1deea215a0ecd593c0e1d3d6d2dd7cb,"Abstract The population of Cistus albidus of Lake Garda (N-Italy), present at the northernmost margin of its range, is endangered by urban development and extreme climate events. Since this species has been continuously declining for over 200 years, conservation actions are necessary to prevent its extinction. To identify the best sites for an assisted colonisation of the species in the area, we carried out experiments posing 120 plantlets grown from seeds from the natural population in each of 5 sites within a 20 km range from the natural population. Environmental, demographic and meteorological parameters were monitored for 8 years at each site to evaluate the response to our intervention. Demographic changes occurred at different rates, reflecting the effect of environmental factors on new plants establishment and survival; the final survival rate of reintroduced plants was 45.3%. Unlike winter temperature, summer drought had a strong negative impact on plant survival. Inter-population comparison suggests a formerly wider distribution of the species, and bodes well for the survival of the newly created populations. Differentiating between ecological factors influencing growth and those regulating reproductive biology and success of new generations will help to improve long-term fitness and viability in assisted colonisation projects.",,"extreme climate events, climate events",Semantic Scholar,2025-12-16T18:45:04.862186
From KMMLU-Redux to Pro: A Professional Korean Benchmark Suite for LLM Evaluation,"Seokhee Hong, SunKyoung Kim, Guijin Son, Soyeon Kim, Yeonjung Hong, Jinsik Lee, Qiancheng Zhang, Qihao Wang, Qin-Feng Zhu, Qiushi Chen, R. J. Du, R. L. Chen, R. Jin, Ruisong Ge, Ruizhe Zhang, Runji Pan, Runxin Wang, Ruoyu Xu, Ruyi Zhang, S. S. Chen, Shanghao Li, Shangyan Lu, Shanhuang Zhou, Shaoqing Chen, Shengfeng Wu, Shengfeng Ye, Shi-yi Ye, Shiyu Ma, Shuang Wang, Shuiping Zhou, Shunfeng Yu, Shuting Zhou, T. Pan, Tao Wang, Tian Yun, Tian Pei, W. Sun, W. Xiao, Wanjia Zeng, Wei Zhao, Wen An, Wenfeng Liu, Wenjun Liang, Wen-Wan Gao, Wentao Yu, X. Q. Zhang, Xiangyue Li, Xianzu Jin, Xiao Wang, Xiaodong Bi, Xiaohan Liu, Xiaojin Wang, Xi-aokang Shen, Xiaokang Chen, Xiaotao Chen, Xiaowen Nie, Xiaoxi-ang Sun, Xin Wang, Cheng Xin, Xin Liu, Xingchao Xie, Xingkai Liu, Xinnan Yu, Xinxia Song, Xinyi Shan, Xinyu Zhou, Xinyuan Yang, Xuecheng Li, Xuheng Su, Y. K. Lin, Q. LiY., Y. X. Wang, Y. X. Wei, Yang Zhu, Yan-hong Zhang, Yanhong Xu, Yanping Xu, Yao Huang, Yaohui Li, Yaofeng Zhao, Yao-wei Sun, Yaohui Li, Yi Wang, Yu Yi, Yichao Zheng, Yifan Zhang, Yiliang Shi, Xiong Ying, Ying He, Yishi Tang, Yisong Piao, Yix-uan Wang, Yi-Xuan Tan, Yiyuan Ma, Yongqiang Liu, Guo Yu, Yuan Wu, Yuchen Ou, Yuduan Zhu, Yue Wang, Yuheng Gong, Yujia Zou, Yukun He, Yunfan Zha, Yunxian Xiong, Yuting Ma, Yuxiang Yan, Yuxi-ang Luo, Yuxuan You, Yuyang Liu, Z. F. Zhou, Z. Z. Wu, Z. Ren, Zhangli Ren, Zhengbu Sha, Zhe Fu, Xu Zhen, Zhen Huang, Zhenda Zhang, Zhengyan Xie, Zhewen Zhang, Zhi Hao, Zhicheng Gou, Zhiqiang Ma, Zhihong Yan, Zhipeng Shao, Zhiyu Xu, Zhuoshu Zhang, Zihui Li, Zijia Gu, Zhu Zijun, Zilin Liu, Ziwei Li, Xie, Aryo Pradipta, Joshua Ong, Jun Leang, Gi-won Hong, Alessio Devoto, Alberto Carlo, Maria Mancino, Rohit Saxena, Xuanli He, Yu Zhao, Xi-aotang Du, Mohammad Reza Ghasemi Madani, C. Barale, Robert McHardy, Joshua Harris, Jean Kaddour, Emile van Krieken, Pasquale Min-ervini, Aaron Grattafiori, Abhimanyu Dubey, Abhinav Jauhri, Abhinav Pandey, Abhishek Kadian, Ahmad Al-Dahle, Aiesha Letman, Akhil Mathur, Alan Schel-ten, Alex Vaughan, Amy Yang, Angela Fan, Anirudh Goyal, Anthony S. Hartshorn, Aobo Yang, Archi Mitra, A. Sravankumar, A. Korenev, Arthur Hinsvark, Arun Rao, Aston Zhang, Aurelien Ro-driguez, Austen Gregerson, Ava Spataru, Baptiste Rozière, Bethany Biron, Binh Tang, Bobbie Chern, C. Caucheteux, Chaya Nayak, Chloe Bi, Chris Marra, Chris McConnell, Christian Keller, C. Touret, Chunyang Wu, Corinne Wong, Cristian Canton Ferrer, Cyrus Nikolaidis, Damien Al-lonsius, Daniel Song, Danielle Pintz, Danny Livshits, Danny Wyatt, David Esiobu, Dhruv Choudhary, Dhruv Mahajan, Diego Garcia-Olano, Diego Perino, Dieuwke Hupkes, Egor Lakomkin, Ehab A. AlBadawy, E. Lobanova, Emily Dinan, Eric Michael Smith, Filip Radenovic, Francisco Guzmán, Frank Zhang, Gabriele Synnaeve, Gabrielle Lee, Georgia Lewis, Govind Thattai, Graeme Nail, Grégoire Mi-alon, Guan Pang, Guillem Cucurell, Hailey Nguyen, Han-nah Korevaar, Hu Xu, Hugo Touvron, Imanol Iliyan Zarov, Arrieta Ibarra, Is-abel Kloumann, Ishan Misra, Ivan Evtimov, Jack Zhang, Jade Copet, Jaewon Lee, Jan Geffert, Jana Vranes, Jason Park, Jay Mahadeokar, Jeet Shah, J. V. D. Linde, Jennifer Billock, Jenny Hong, Jenya Lee, J. Fu, Jianfeng Chi, Jianyu Huang, Jiawen Liu, Jie Wang, Jiecao Yu, Joanna Bitton, Joe Spisak, Jongsoo Park, Joseph Rocca, J. Johnstun, Joshua Saxe, Junteng Jia, Kalyan Vasuden Alwala, Karthik Prasad, K. Upasani, Kate Plawiak, Keqian Li, Kenneth Heafield, Kevin R. Stone, Khalid El-Arini, Krithika Iyer, Kshitiz Malik, Kuen-ley Chiu, Kunal Bhalla, Kushal Lakhotia, Lauren Rantala-Yeary, Laurens van der Maaten, Lawrence Chen, Liang Tan, Liz Jenkins, Louis Martin, Lovish Madaan, Lubo Malo, Lukas Blecher, Lukas Landzaat, Luke de Oliveira, M. Muzzi, Ma-hesh Pasupuleti, Mannat Singh, Manohar Paluri, Marcin Kardas, M. Tsimpoukelli, Mathew Oldham, Mathieu Rita, Maya Pavlova, Melanie Kam-badur, Mike Lewis, Mitesh Min Si, Kumar Singh, Mona Hassan, Naman Goyal, Narjes Torabi, Niko-lay Bashlykov, Nikolay Bogoychev, Niladri S. Chatterji, Ning Zhang, Olivier Duchenne, Onur Çelebi, Patrick Alrassy, Pengchuan Zhang, Petar Pengwei Li, Peter Weng, Prajjwal Bhargava, P. Dubal, Punit Praveen Krishnan, S. Koura, Puxin Xu, Qing He, Qingxiao Dong, Ragavan Srinivasan, Raj Ganapathy, Ramon Calderer, Ricardo Silveira Cabral, Robert Stojnic, R. Raileanu, R. Maheswari, Rohit Girdhar, Rohit Patel, Romain Sauvestre, Ron-nie Polidoro, Roshan Sumbaly, Ross Taylor, Ruan Silva, R. Hou, Rui Wang, S. Hosseini, Sa-hana Chennabasappa, Sanjay Singh, Sean Bell, Seo-hyun Sonia Kim, Sergey Edunov, Shaoliang Nie, Sharath Narang, S. Raparthy, Sheng Shen, Shengye Wan, Shruti Bhosale, Shun Zhang, Simon Van-denhende, Soumya Batra, Spencer Whitman, Sten Sootla, S. Collot, Suchin Gururangan, S. Borodinsky, Tamar Herman, Tara Fowler, Tarek Sheasha, Thomas Georgiou, Thomas Scialom, Tobias Speckbacher, Todor Mihaylov, Tong Xiao, Ujjwal Karn, Vedanuj Goswami, Vibhor Gupta, Vignesh Ramanathan, Viktor Kerkez, Vincent Gonguet, Vir-ginie Do, Vish Vogeti, Vítor Albiero, Vladan Petro-vic, Weiwei Chu, Wenhan Xiong, Wenyin Fu, Zoe Chen, Aaditya Papakipos, Aayushi Singh, Abha Sri-vastava, Adam Jain, Adam Kelsey, S. Adithya, Adolfo Gangidi, Ahuva Victoria, G. Ajay, A. Menon, Alex Sharma, Alex Boesenberg, Allie Baevski, Amanda Feinstein, Amit Kallet, Amos San-gani, Anam Teo, Andrei Yunus, A. Lupu, Andrew Alvarado, A. Caples, Andrew Gu, Andrew Ho, Andrew Poulton, Ankit Ramchan-dani Ryan, Annie Dong, Annie Franco, Anuj Goyal, Apara-jita Saraf, Arkabandhu Chowdhury, Ashley Gabriel, Ashwin Bharambe, Assaf Eisenman, Azadeh Yaz-dan, Beau James, Ben Maurer, B. Leonhardi, Bernie Huang, Beth Loyd, Beto de Paola, Bhargavi Paranjape, Bing Liu, Bo Wu, B. Ni, Braden Han-cock, Bram Wasti, Brandon Spence, B. Stojkovic, Brian Gamido, Britt Montalvo, Carl Parker, Carly Burton, Catalina Mejia, Ce Liu, Changhan Wang, Changkyu Kim, Chao Zhou, Chester Hu, Ching-Hsiang Chu, Chris Cai, Chris Tindal, Christoph Fe-ichtenhofer, Cynthia Gao, D. Civin, Dana Beaty, Daniel Kreymer, Daniel Li, David Adkins, David Xu, Davide Testuggine, Delia David, Devi Parikh, Elaine Montgomery, Eleonora Presani, Emily Hahn, Emily Wood, Eric-Tuan Le, Erik Brinkman, E. Arcaute, Evan Dunbar, Evan Smothers, Fei Sun, F. Kreuk, Feng Tian, Filippos Kokkinos, Firat Oz-genel, Francesco Caggioni, Frank J. Kanayet, Frank Seide, Gabriela Medina Florez, Gabriella Schwarz, Gada Badeer, Georgia Swee, Gil Halpern, G. Sizov, Guangyi, Guna Zhang, Hakan Lak-shminarayanan, Hamid Inan, Shojanazeri Han, Han Zou, Hanwen Wang, Haroun Zha, Harrison Habeeb, Helen Rudolph, Henry Suk, Hunter As-pegren, Hongyuan Goldman, Ibrahim Zhan, Igor Damlaj, Igor Molybog, Ilias Tufanov, Leon-tiadis, Jennifer Tang, Jenny Chan, Jeremy Zhen, Jeremy Reizen-stein, Jessica Teboul, Jian Zhong, Jingyi Jin, Joe Yang, Jon Cummings, Jon Carvill, S. Jonathan, J. McPhie, Josh Torres, Ginsburg Junjie, Kai Wang, Kam Wu, Hou Karan, Kartikay Sax-ena, Katayoun Khandelwal, Kathy Zand",2025,2025-07-11,https://www.semanticscholar.org/paper/b1175c2344c7acf7d0048650204506384a2e5184,"The development of Large Language Models (LLMs) requires robust benchmarks that encompass not only academic domains but also industrial fields to effectively evaluate their applicability in real-world scenarios. In this paper, we introduce two Korean expert-level benchmarks. KMMLU-Redux, reconstructed from the existing KMMLU, consists of questions from the Korean National Technical Qualification exams, with critical errors removed to enhance reliability. KMMLU-Pro is based on Korean National Professional Licensure exams to reflect professional knowledge in Korea. Our experiments demonstrate that these benchmarks comprehensively represent industrial knowledge in Korea. We release our dataset publicly available.",,,Semantic Scholar,2025-12-16T18:59:21.957606
"Drought conditions, tillage regime and soil phosphorous modulate the incidence of weeds, pests and pathogens in arable crops","F. Lami, F. Boscutti, Stefano Barbieri, Michele Fabro, Roberta Masin, Nebojša Nikolić, M. Sigura, Lorenzo Marini",2025,2025-07-08,https://www.semanticscholar.org/paper/5ed26f1dde6aefd272fdce16b54672d04deffd14,"Drought events are expected to become increasingly frequent, with potentially severe aftermaths on agriculture through direct and indirect effects on crops. It is thus necessary to understand how management practices can mitigate the impacts of droughts on yields, harmful organisms and ecosystem service providers in different soil contexts. Soil disturbance reduction is often suggested as one such practice. In this study, we investigated the effects of drought (50% reduction in natural precipitation), tillage regime (conservation vs. conventional tillage), and the pivotal soil nutrient phosphorous on crop yield, as well as on the control of weeds, pests, and pathogens. We set our manipulative experiment in 18 arable fields in Northern Italy, and drought conditions were simulated with rainout shelters. Drought had a negative effect on yields and increased the biomass and species richness of weeds. Conservation tillage had lower crop disease incidence but higher weed biomass than conventional tillage. Drought and conventional tillage both reduced the number of synergies between the different ecosystem services indicators. Soil phosphorus increased weed biomass, but decreased disease incidence in soybean. Arthropod pests and predators were not significantly affected by any of the tested variables. Against the predictions, the effects of conservation tillage on drought mitigation and ecosystem services were mixed, indicating that complex combinations of multiple interventions will be required to reduce the negative effects of drought, weeds and pests under a changing climate.",,,Semantic Scholar,2025-12-16T18:45:03.641145
